CustomerID,recency,frequency,monetary,last_purchase,country,R,F,M,RFM,segment
16957,239,2,416.64,2011-04-14 13:56:00,United Kingdom,1,3,2,132,At Risk (was valuable)
16959,87,1,117.35000000000001,2011-09-13 15:03:00,United Kingdom,2,2,1,221,Lapsed / Low
16960,39,3,505.1,2011-11-01 11:35:00,United Kingdom,3,3,2,332,Loyal
16961,116,1,234.17,2011-08-15 13:46:00,United Kingdom,2,2,1,221,Lapsed / Low
16963,187,1,110.55000000000001,2011-06-05 13:48:00,United Kingdom,1,2,1,121,Lapsed / Low
16965,227,1,192.07,2011-04-27 12:08:00,United Kingdom,1,2,1,121,Lapsed / Low
16966,8,7,2154.97,2011-12-01 13:40:00,United Kingdom,4,4,4,444,Champions
16967,189,1,319.02,2011-06-03 14:24:00,United Kingdom,1,2,2,122,Lapsed / Low
16968,4,2,439.43,2011-12-05 15:02:00,United Kingdom,4,3,2,432,Loyal
16969,39,3,650.41,2011-10-31 13:12:00,United Kingdom,3,3,2,332,Loyal
16971,38,1,357.21,2011-11-01 15:06:00,United Kingdom,3,2,2,322,Loyal
16976,267,1,251.51999999999998,2011-03-17 16:33:00,United Kingdom,1,2,1,121,Lapsed / Low
16978,78,1,344.33,2011-09-23 12:50:00,United Kingdom,2,2,2,222,Lapsed / Low
16979,4,6,1852.0,2011-12-06 12:21:00,United Kingdom,4,4,4,444,Champions
16980,255,2,1078.96,2011-03-29 16:36:00,United Kingdom,1,3,3,133,At Risk (was valuable)
16982,61,1,384.06,2011-10-10 12:28:00,United Kingdom,2,2,2,222,Lapsed / Low
16983,13,7,1931.25,2011-11-27 12:10:00,United Kingdom,4,4,4,444,Champions
16984,88,2,4481.35,2011-09-12 13:43:00,United Kingdom,2,3,4,234,At Risk (was valuable)
16985,17,7,5464.12,2011-11-22 13:33:00,United Kingdom,4,4,4,444,Champions
16986,30,2,1873.2,2011-11-10 11:55:00,United Kingdom,3,3,4,334,Champions
16987,3,6,1625.05,2011-12-06 17:26:00,United Kingdom,4,4,3,443,Champions
16988,5,1,126.12,2011-12-04 16:02:00,United Kingdom,4,2,1,421,Loyal
16989,7,6,1133.25,2011-12-02 16:39:00,United Kingdom,4,4,3,443,Champions
16990,219,1,179.0,2011-05-05 08:30:00,United Kingdom,1,2,1,121,Lapsed / Low
16992,11,5,1614.31,2011-11-29 11:50:00,United Kingdom,4,4,3,443,Champions
16996,30,5,1456.96,2011-11-09 16:43:00,United Kingdom,3,4,3,343,Champions
16997,288,3,702.0,2011-02-24 17:28:00,United Kingdom,1,3,3,133,At Risk (was valuable)
16998,150,3,295.0,2011-07-13 09:44:00,United Kingdom,1,3,1,131,At Risk (was valuable)
16999,23,2,484.82,2011-11-16 13:53:00,United Kingdom,3,3,2,332,Loyal
17001,1,11,3989.57,2011-12-09 09:38:00,United Kingdom,4,4,4,444,Champions
17002,86,3,1493.73,2011-09-15 12:40:00,United Kingdom,2,3,3,233,At Risk (was valuable)
17004,46,2,1412.94,2011-10-24 14:25:00,United Kingdom,3,3,3,333,Champions
17006,5,4,781.78,2011-12-05 12:09:00,United Kingdom,4,3,3,433,Champions
17007,51,5,889.9300000000001,2011-10-20 10:47:00,United Kingdom,3,4,3,343,Champions
17010,18,1,195.36,2011-11-21 14:49:00,United Kingdom,4,2,1,421,Loyal
17011,30,1,270.9,2011-11-09 13:30:00,United Kingdom,3,2,1,321,Loyal
17014,8,3,586.33,2011-12-01 14:09:00,United Kingdom,4,3,2,432,Loyal
17015,29,3,1842.56,2011-11-11 10:45:00,United Kingdom,3,3,4,334,Champions
17017,3,16,8694.26,2011-12-07 09:32:00,United Kingdom,4,4,4,444,Champions
17018,41,2,920.1,2011-10-30 11:42:00,United Kingdom,3,3,3,333,Champions
17019,11,4,1272.61,2011-11-28 13:06:00,United Kingdom,4,3,3,433,Champions
17022,31,1,71.0,2011-11-08 17:09:00,United Kingdom,3,2,1,321,Loyal
17024,45,3,95.85,2011-10-25 13:47:00,United Kingdom,3,3,1,331,Loyal
17025,61,2,357.77,2011-10-10 09:06:00,United Kingdom,2,3,2,232,At Risk (was valuable)
17026,185,2,154.82999999999998,2011-06-07 14:28:00,United Kingdom,1,3,1,131,At Risk (was valuable)
17027,79,5,890.29,2011-09-22 12:24:00,United Kingdom,2,4,3,243,At Risk (was valuable)
17029,111,2,716.0,2011-08-21 11:06:00,United Kingdom,2,3,3,233,At Risk (was valuable)
17030,64,1,146.87,2011-10-07 08:49:00,United Kingdom,2,2,1,221,Lapsed / Low
17031,12,2,380.35,2011-11-28 10:23:00,United Kingdom,4,3,2,432,Loyal
17033,86,3,1030.14,2011-09-14 14:34:00,United Kingdom,2,3,3,233,At Risk (was valuable)
17034,16,3,745.52,2011-11-23 15:14:00,United Kingdom,4,3,3,433,Champions
17035,246,2,433.53000000000003,2011-04-08 11:23:00,United Kingdom,1,3,2,132,At Risk (was valuable)
17037,88,1,1267.32,2011-09-13 12:49:00,United Kingdom,2,2,3,223,Lapsed / Low
17038,30,1,112.4,2011-11-09 13:50:00,United Kingdom,3,2,1,321,Loyal
17040,138,1,449.73,2011-07-25 10:19:00,United Kingdom,2,2,2,222,Lapsed / Low
17041,27,3,1081.57,2011-11-13 11:21:00,United Kingdom,3,3,3,333,Champions
17042,3,5,1044.3799999999999,2011-12-07 12:26:00,United Kingdom,4,4,3,443,Champions
17043,32,4,1735.18,2011-11-07 15:33:00,United Kingdom,3,3,4,334,Champions
17044,25,1,948.48,2011-11-14 14:28:00,United Kingdom,3,2,3,323,Loyal
17045,113,3,339.44,2011-08-18 17:09:00,United Kingdom,2,3,2,232,At Risk (was valuable)
17046,157,1,642.02,2011-07-05 14:24:00,United Kingdom,1,2,2,122,Lapsed / Low
17047,85,2,1100.9,2011-09-15 13:27:00,United Kingdom,2,3,3,233,At Risk (was valuable)
17048,118,3,925.35,2011-08-14 11:49:00,United Kingdom,2,3,3,233,At Risk (was valuable)
17049,3,8,5659.9800000000005,2011-12-07 10:48:00,United Kingdom,4,4,4,444,Champions
17050,96,6,3228.84,2011-09-04 13:48:00,United Kingdom,2,4,4,244,At Risk (was valuable)
17051,194,1,247.14000000000001,2011-05-29 14:13:00,United Kingdom,1,2,1,121,Lapsed / Low
17052,28,1,413.75,2011-11-11 14:50:00,United Kingdom,3,2,2,322,Loyal
17053,131,1,498.48,2011-08-01 10:23:00,United Kingdom,2,2,2,222,Lapsed / Low
17054,28,5,1356.33,2011-11-11 12:56:00,United Kingdom,3,4,3,343,Champions
17058,82,3,1179.89,2011-09-19 10:13:00,United Kingdom,2,3,3,233,At Risk (was valuable)
17059,30,5,3095.04,2011-11-10 12:27:00,United Kingdom,3,4,4,344,Champions
17060,266,1,234.24,2011-03-18 13:27:00,United Kingdom,1,2,1,121,Lapsed / Low
17061,74,9,5232.2300000000005,2011-09-27 11:24:00,United Kingdom,2,4,4,244,At Risk (was valuable)
17062,314,4,533.33,2011-01-30 11:01:00,United Kingdom,1,3,2,132,At Risk (was valuable)
17063,21,4,1461.14,2011-11-18 16:19:00,United Kingdom,3,3,3,333,Champions
17064,59,3,859.35,2011-10-12 10:18:00,United Kingdom,2,3,3,233,At Risk (was valuable)
17068,12,21,4545.89,2011-11-27 13:14:00,United Kingdom,4,4,4,444,Champions
17069,28,8,2709.7000000000003,2011-11-11 17:13:00,United Kingdom,3,4,4,344,Champions
17070,114,1,312.14,2011-08-17 17:01:00,United Kingdom,2,2,2,222,Lapsed / Low
17071,28,8,2429.03,2011-11-11 16:31:00,United Kingdom,3,4,4,344,Champions
17073,18,4,1444.84,2011-11-22 11:47:00,United Kingdom,4,3,3,433,Champions
17075,18,4,834.12,2011-11-22 11:58:00,United Kingdom,4,3,3,433,Champions
17076,36,3,841.0799999999999,2011-11-03 17:53:00,United Kingdom,3,3,3,333,Champions
17078,36,1,375.86,2011-11-03 19:17:00,United Kingdom,3,2,2,322,Loyal
17079,78,1,118.80000000000001,2011-09-22 15:34:00,United Kingdom,2,2,1,221,Lapsed / Low
17080,22,2,287.62,2011-11-17 12:59:00,United Kingdom,3,3,1,331,Loyal
17081,25,2,290.16,2011-11-14 12:56:00,United Kingdom,3,3,1,331,Loyal
17082,33,2,2003.85,2011-11-06 15:17:00,United Kingdom,3,3,4,334,Champions
17083,109,3,1405.78,2011-08-22 15:43:00,United Kingdom,2,3,3,233,At Risk (was valuable)
17084,35,1,2949.75,2011-11-04 14:54:00,United Kingdom,3,2,4,324,Loyal
17085,123,5,1566.65,2011-08-08 14:15:00,United Kingdom,2,4,3,243,At Risk (was valuable)
17086,7,6,2050.08,2011-12-02 13:54:00,United Kingdom,4,4,4,444,Champions
17088,28,4,1991.01,2011-11-11 14:23:00,United Kingdom,3,3,4,334,Champions
17090,4,7,2043.95,2011-12-05 13:44:00,United Kingdom,4,4,4,444,Champions
17091,3,7,3827.76,2011-12-07 10:43:00,United Kingdom,4,4,4,444,Champions
17092,50,4,1777.78,2011-10-20 19:51:00,United Kingdom,3,3,4,334,Champions
17094,322,1,302.0,2011-01-21 13:09:00,United Kingdom,1,2,1,121,Lapsed / Low
17095,23,3,1324.16,2011-11-17 12:21:00,United Kingdom,3,3,3,333,Champions
17096,15,4,1022.13,2011-11-24 15:01:00,United Kingdom,4,3,3,433,Champions
17097,2,7,954.42,2011-12-07 17:05:00,Spain,4,4,3,443,Champions
17100,18,1,971.74,2011-11-21 16:36:00,United Kingdom,4,2,3,423,Loyal
17101,10,4,1621.73,2011-11-29 13:57:00,United Kingdom,4,4,3,443,Champions
17102,262,1,25.5,2011-03-23 10:08:00,United Kingdom,1,2,1,121,Lapsed / Low
17105,159,2,665.78,2011-07-03 15:53:00,United Kingdom,1,3,2,132,At Risk (was valuable)
17107,33,5,10815.43,2011-11-06 14:14:00,United Kingdom,3,4,4,344,Champions
17109,29,4,885.04,2011-11-10 16:59:00,United Kingdom,3,4,3,343,Champions
17110,165,1,163.29999999999998,2011-06-27 12:58:00,United Kingdom,1,2,1,121,Lapsed / Low
17111,47,1,248.61,2011-10-23 15:59:00,United Kingdom,3,2,1,321,Loyal
17114,6,8,808.62,2011-12-04 12:17:00,United Kingdom,4,4,3,443,Champions
17115,8,3,837.5,2011-12-01 14:30:00,United Kingdom,4,3,3,433,Champions
17117,288,1,116.19999999999999,2011-02-24 13:54:00,United Kingdom,1,2,1,121,Lapsed / Low
17118,318,1,157.02,2011-01-26 12:19:00,United Kingdom,1,2,1,121,Lapsed / Low
17119,3,2,606.91,2011-12-06 14:40:00,United Kingdom,4,3,2,432,Loyal
17120,233,1,307.46,2011-04-20 15:21:00,United Kingdom,1,2,2,122,Lapsed / Low
17122,119,1,138.32,2011-08-12 14:33:00,United Kingdom,2,2,1,221,Lapsed / Low
17123,162,1,345.29999999999995,2011-07-01 10:47:00,United Kingdom,1,2,2,122,Lapsed / Low
17124,185,1,298.89,2011-06-07 14:02:00,United Kingdom,1,2,1,121,Lapsed / Low
17125,50,1,259.35,2011-10-20 14:41:00,United Kingdom,3,2,1,321,Loyal
17126,152,3,1004.75,2011-07-10 13:52:00,United Kingdom,1,3,3,133,At Risk (was valuable)
17128,335,1,157.09,2011-01-09 12:02:00,United Kingdom,1,2,1,121,Lapsed / Low
17131,5,4,2463.17,2011-12-04 12:52:00,United Kingdom,4,4,4,444,Champions
17133,16,6,4892.240000000001,2011-11-24 12:27:00,United Kingdom,4,4,4,444,Champions
17134,107,2,425.0,2011-08-25 09:53:00,United Kingdom,2,3,2,232,At Risk (was valuable)
17135,16,5,1139.73,2011-11-23 16:48:00,United Kingdom,4,4,3,443,Champions
17138,276,1,380.5,2011-03-09 11:54:00,United Kingdom,1,2,2,122,Lapsed / Low
17139,16,9,10668.47,2011-11-24 10:12:00,United Kingdom,4,4,4,444,Champions
17140,247,1,465.32,2011-04-06 13:33:00,United Kingdom,1,2,2,122,Lapsed / Low
17142,239,1,579.0,2011-04-14 18:22:00,United Kingdom,1,2,2,122,Lapsed / Low
17144,1,2,984.57,2011-12-08 17:57:00,United Kingdom,4,3,3,433,Champions
17146,106,3,749.78,2011-08-26 12:44:00,United Kingdom,2,3,3,233,At Risk (was valuable)
17147,23,4,1714.59,2011-11-17 12:32:00,United Kingdom,3,4,4,344,Champions
17148,52,1,124.88,2011-10-19 09:59:00,United Kingdom,2,2,1,221,Lapsed / Low
17152,195,2,1689.5,2011-05-29 12:19:00,United Kingdom,1,3,4,134,At Risk (was valuable)
17153,24,1,213.78,2011-11-15 13:42:00,United Kingdom,3,2,1,321,Loyal
17154,75,1,329.34,2011-09-25 13:42:00,United Kingdom,2,2,2,222,Lapsed / Low
17155,18,2,251.70000000000002,2011-11-22 12:38:00,United Kingdom,4,3,1,431,Loyal
17157,8,2,319.0,2011-12-02 09:10:00,United Kingdom,4,3,2,432,Loyal
17158,32,3,1266.97,2011-11-07 15:15:00,United Kingdom,3,3,3,333,Champions
17159,22,3,1538.88,2011-11-18 10:52:00,United Kingdom,3,3,3,333,Champions
17160,31,6,3518.03,2011-11-08 14:05:00,United Kingdom,3,4,4,344,Champions
17162,29,6,1715.46,2011-11-11 11:34:00,United Kingdom,3,4,4,344,Champions
17163,22,2,293.1,2011-11-18 08:57:00,United Kingdom,3,3,1,331,Loyal
17164,33,5,2467.35,2011-11-07 09:14:00,United Kingdom,3,4,4,344,Champions
17165,284,1,158.68,2011-02-28 16:39:00,United Kingdom,1,2,1,121,Lapsed / Low
17166,39,2,206.34,2011-11-01 09:46:00,United Kingdom,3,3,1,331,Loyal
17169,58,2,835.78,2011-10-13 10:25:00,United Kingdom,2,3,3,233,At Risk (was valuable)
17171,289,1,224.91,2011-02-23 16:37:00,United Kingdom,1,2,1,121,Lapsed / Low
17172,79,1,317.76,2011-09-22 09:36:00,United Kingdom,2,2,2,222,Lapsed / Low
17173,5,7,3766.6,2011-12-04 14:40:00,United Kingdom,4,4,4,444,Champions
17174,218,1,59.9,2011-05-06 11:47:00,United Kingdom,1,2,1,121,Lapsed / Low
17175,44,4,1443.69,2011-10-26 15:31:00,United Kingdom,3,4,3,343,Champions
17176,202,1,306.13,2011-05-22 12:41:00,United Kingdom,1,2,2,122,Lapsed / Low
17179,178,3,711.79,2011-06-14 16:48:00,United Kingdom,1,3,3,133,At Risk (was valuable)
17180,56,3,796.03,2011-10-14 15:46:00,United Kingdom,2,3,3,233,At Risk (was valuable)
17181,57,2,239.92000000000002,2011-10-13 14:48:00,United Kingdom,2,3,1,231,At Risk (was valuable)
17183,8,6,3347.31,2011-12-02 10:07:00,United Kingdom,4,4,4,444,Champions
17186,47,2,144.0,2011-10-24 10:20:00,United Kingdom,3,3,1,331,Loyal
17187,227,1,203.95,2011-04-27 12:39:00,United Kingdom,1,2,1,121,Lapsed / Low
17188,11,6,2474.23,2011-11-28 13:53:00,United Kingdom,4,4,4,444,Champions
17189,106,2,384.40000000000003,2011-08-25 19:39:00,United Kingdom,2,3,2,232,At Risk (was valuable)
17190,59,2,444.74,2011-10-12 11:33:00,United Kingdom,2,3,2,232,At Risk (was valuable)
17191,28,5,2095.13,2011-11-11 16:58:00,United Kingdom,3,4,4,344,Champions
17193,36,5,1699.3000000000002,2011-11-04 12:47:00,United Kingdom,3,4,4,344,Champions
17194,361,1,226.78,2010-12-14 12:06:00,United Kingdom,1,2,1,121,Lapsed / Low
17197,30,1,1013.01,2011-11-10 10:32:00,United Kingdom,3,2,3,323,Loyal
17198,24,3,692.22,2011-11-16 10:39:00,United Kingdom,3,3,3,333,Champions
17201,54,1,342.63,2011-10-17 11:55:00,United Kingdom,2,2,2,222,Lapsed / Low
17203,36,3,3563.85,2011-11-04 12:27:00,United Kingdom,3,3,4,334,Champions
17204,175,3,1564.56,2011-06-17 14:46:00,United Kingdom,1,3,3,133,At Risk (was valuable)
17205,54,1,384.08,2011-10-17 12:46:00,United Kingdom,2,2,2,222,Lapsed / Low
17206,53,1,204.24,2011-10-17 13:25:00,United Kingdom,2,2,1,221,Lapsed / Low
17211,27,8,2317.2200000000003,2011-11-13 12:03:00,United Kingdom,3,4,4,344,Champions
17212,253,1,226.85,2011-03-31 19:42:00,United Kingdom,1,2,1,121,Lapsed / Low
17213,40,6,2781.23,2011-10-30 14:53:00,United Kingdom,3,4,4,344,Champions
17214,60,6,1069.1200000000001,2011-10-10 13:17:00,United Kingdom,2,4,3,243,At Risk (was valuable)
17217,234,1,113.5,2011-04-19 17:19:00,United Kingdom,1,2,1,121,Lapsed / Low
17218,4,10,1960.72,2011-12-05 13:52:00,United Kingdom,4,4,4,444,Champions
17219,32,1,114.23,2011-11-08 11:25:00,United Kingdom,3,2,1,321,Loyal
17220,24,10,3198.25,2011-11-15 13:47:00,United Kingdom,3,4,4,344,Champions
17221,7,2,335.13,2011-12-02 13:35:00,United Kingdom,4,3,2,432,Loyal
17222,65,1,354.15,2011-10-05 13:58:00,United Kingdom,2,2,2,222,Lapsed / Low
17223,310,2,391.79,2011-02-02 15:57:00,United Kingdom,1,3,2,132,At Risk (was valuable)
17226,309,1,393.49,2011-02-04 11:52:00,United Kingdom,1,2,2,122,Lapsed / Low
17227,19,6,939.32,2011-11-21 10:51:00,United Kingdom,3,4,3,343,Champions
17228,16,8,1906.09,2011-11-24 10:24:00,United Kingdom,4,4,4,444,Champions
17229,96,2,318.76,2011-09-04 13:56:00,United Kingdom,2,3,2,232,At Risk (was valuable)
17230,264,4,3638.41,2011-03-20 16:12:00,United Kingdom,1,4,4,144,At Risk (was valuable)
17231,12,10,3174.32,2011-11-27 15:18:00,United Kingdom,4,4,4,444,Champions
17232,3,2,421.52,2011-12-07 12:21:00,United Kingdom,4,3,2,432,Loyal
17233,35,1,190.88,2011-11-04 14:06:00,United Kingdom,3,2,1,321,Loyal
17234,183,1,149.89000000000001,2011-06-10 11:20:00,United Kingdom,1,2,1,121,Lapsed / Low
17235,25,2,550.06,2011-11-14 15:51:00,United Kingdom,3,3,2,332,Loyal
17236,13,6,916.13,2011-11-27 12:00:00,United Kingdom,4,4,3,443,Champions
17237,11,2,314.69,2011-11-28 15:02:00,United Kingdom,4,3,2,432,Loyal
17238,3,15,3744.65,2011-12-07 11:35:00,United Kingdom,4,4,4,444,Champions
17239,313,1,382.5,2011-01-31 09:41:00,United Kingdom,1,2,2,122,Lapsed / Low
17242,108,2,1135.04,2011-08-23 14:55:00,United Kingdom,2,3,3,233,At Risk (was valuable)
17243,1,26,8668.45,2011-12-08 13:26:00,United Kingdom,4,4,4,444,Champions
17244,53,1,954.9,2011-10-17 15:19:00,United Kingdom,2,2,3,223,Lapsed / Low
17245,205,1,171.45,2011-05-19 10:43:00,United Kingdom,1,2,1,121,Lapsed / Low
17247,15,1,282.19,2011-11-24 15:21:00,United Kingdom,4,2,1,421,Loyal
17248,120,1,318.65,2011-08-11 13:34:00,United Kingdom,2,2,2,222,Lapsed / Low
17250,4,2,384.52,2011-12-06 12:15:00,United Kingdom,4,3,2,432,Loyal
17251,363,1,283.28000000000003,2010-12-12 11:06:00,United Kingdom,1,2,1,121,Lapsed / Low
17252,117,2,353.86,2011-08-15 09:45:00,United Kingdom,2,3,2,232,At Risk (was valuable)
17253,18,1,178.26,2011-11-21 12:59:00,United Kingdom,4,2,1,421,Loyal
17254,5,2,272.44,2011-12-05 12:46:00,United Kingdom,4,3,1,431,Loyal
17255,41,2,298.41,2011-10-30 12:18:00,United Kingdom,3,3,1,331,Loyal
17256,107,2,240.0,2011-08-24 13:30:00,United Kingdom,2,3,1,231,At Risk (was valuable)
17259,148,2,603.37,2011-07-14 15:01:00,United Kingdom,1,3,2,132,At Risk (was valuable)
17262,52,4,1253.3600000000001,2011-10-18 12:56:00,United Kingdom,2,4,3,243,At Risk (was valuable)
17263,208,1,63.440000000000005,2011-05-15 14:32:00,United Kingdom,1,2,1,121,Lapsed / Low
17265,139,2,562.9,2011-07-24 10:49:00,United Kingdom,2,3,2,232,At Risk (was valuable)
17266,2,3,310.64,2011-12-07 14:12:00,United Kingdom,4,3,2,432,Loyal
17267,127,1,317.62,2011-08-04 17:22:00,United Kingdom,2,2,2,222,Lapsed / Low
17268,108,4,763.64,2011-08-24 10:06:00,United Kingdom,2,4,3,243,At Risk (was valuable)
17272,42,4,2148.63,2011-10-28 16:37:00,United Kingdom,3,4,4,344,Champions
17274,35,1,111.97999999999999,2011-11-04 13:16:00,United Kingdom,3,2,1,321,Loyal
17277,228,2,1065.3500000000001,2011-04-26 12:47:00,United Kingdom,1,3,3,133,At Risk (was valuable)
17278,241,1,246.04,2011-04-12 13:10:00,United Kingdom,1,2,1,121,Lapsed / Low
17279,58,1,187.82999999999998,2011-10-13 11:58:00,United Kingdom,2,2,1,221,Lapsed / Low
17282,130,3,1703.41,2011-08-01 14:29:00,United Kingdom,2,3,4,234,At Risk (was valuable)
17284,60,6,1652.58,2011-10-10 14:38:00,United Kingdom,2,4,4,244,At Risk (was valuable)
17286,22,1,153.92,2011-11-18 12:47:00,United Kingdom,3,2,1,321,Loyal
17287,26,7,1064.11,2011-11-13 13:27:00,United Kingdom,3,4,3,343,Champions
17288,9,7,1419.73,2011-11-30 16:09:00,United Kingdom,4,4,3,443,Champions
17289,32,3,944.41,2011-11-08 12:01:00,United Kingdom,3,3,3,333,Champions
17290,4,2,525.24,2011-12-06 12:38:00,United Kingdom,4,3,2,432,Loyal
17291,308,1,550.8000000000001,2011-02-04 13:04:00,United Kingdom,1,2,2,122,Lapsed / Low
17293,8,8,1875.1100000000001,2011-12-01 14:37:00,United Kingdom,4,4,4,444,Champions
17295,29,2,556.95,2011-11-11 10:49:00,United Kingdom,3,3,2,332,Loyal
17297,17,1,131.78,2011-11-22 14:43:00,United Kingdom,4,2,1,421,Loyal
17298,101,2,498.42,2011-08-30 16:43:00,United Kingdom,2,3,2,232,At Risk (was valuable)
17299,12,4,669.11,2011-11-28 12:01:00,United Kingdom,4,4,3,443,Champions
17301,21,1,197.63,2011-11-18 13:43:00,United Kingdom,3,2,1,321,Loyal
17302,15,5,1135.63,2011-11-25 09:36:00,United Kingdom,4,4,3,443,Champions
17303,361,1,250.04,2010-12-13 13:32:00,United Kingdom,1,2,1,121,Lapsed / Low
17306,11,15,8631.31,2011-11-29 12:14:00,United Kingdom,4,4,4,444,Champions
17309,95,1,82.75,2011-09-05 15:20:00,United Kingdom,2,2,1,221,Lapsed / Low
17311,78,2,1384.85,2011-09-22 14:11:00,United Kingdom,2,3,3,233,At Risk (was valuable)
17312,139,3,644.3,2011-07-24 11:52:00,United Kingdom,2,3,2,232,At Risk (was valuable)
17313,31,1,2328.84,2011-11-08 15:45:00,United Kingdom,3,2,4,324,Loyal
17314,25,8,2527.92,2011-11-15 09:41:00,United Kingdom,3,4,4,344,Champions
17315,2,35,6252.18,2011-12-08 12:15:00,United Kingdom,4,4,4,444,Champions
17317,46,3,2600.34,2011-10-24 17:19:00,United Kingdom,3,3,4,334,Champions
17320,100,3,1200.6200000000001,2011-08-31 13:31:00,United Kingdom,2,3,3,233,At Risk (was valuable)
17321,8,2,700.86,2011-12-01 13:41:00,United Kingdom,4,3,3,433,Champions
17323,15,7,917.67,2011-11-24 17:29:00,United Kingdom,4,4,3,443,Champions
17324,18,4,990.23,2011-11-22 10:34:00,United Kingdom,4,4,3,443,Champions
17325,280,1,96.8,2011-03-04 13:09:00,United Kingdom,1,2,1,121,Lapsed / Low
17329,14,2,523.11,2011-11-25 14:24:00,United Kingdom,4,3,2,432,Loyal
17330,23,2,363.9,2011-11-17 08:56:00,United Kingdom,3,3,2,332,Loyal
17331,124,1,175.2,2011-08-08 11:55:00,United Kingdom,2,2,1,221,Lapsed / Low
17333,86,1,494.25,2011-09-15 10:11:00,United Kingdom,2,2,2,222,Lapsed / Low
17334,302,2,307.02,2011-02-10 14:59:00,United Kingdom,1,3,2,132,At Risk (was valuable)
17337,151,4,2026.42,2011-07-11 14:55:00,United Kingdom,1,4,4,144,At Risk (was valuable)
17338,17,8,6635.14,2011-11-22 14:23:00,United Kingdom,4,4,4,444,Champions
17339,94,2,243.36,2011-09-06 13:29:00,United Kingdom,2,3,1,231,At Risk (was valuable)
17340,30,8,12353.29,2011-11-10 10:45:00,United Kingdom,3,4,4,344,Champions
17341,157,2,781.36,2011-07-06 12:33:00,United Kingdom,1,3,3,133,At Risk (was valuable)
17343,355,1,193.64,2010-12-19 15:07:00,United Kingdom,1,2,1,121,Lapsed / Low
17344,46,1,160.57,2011-10-24 12:56:00,United Kingdom,3,2,1,321,Loyal
17345,15,3,537.74,2011-11-24 15:03:00,United Kingdom,4,3,2,432,Loyal
17346,4,14,2676.56,2011-12-06 12:18:00,United Kingdom,4,4,4,444,Champions
17347,86,1,228.96,2011-09-14 13:12:00,United Kingdom,2,2,1,221,Lapsed / Low
17348,15,5,1159.52,2011-11-25 11:25:00,United Kingdom,4,4,3,443,Champions
17349,179,1,110.75,2011-06-13 14:29:00,United Kingdom,1,2,1,121,Lapsed / Low
17350,8,3,1286.07,2011-12-01 15:47:00,United Kingdom,4,3,3,433,Champions
17351,36,3,587.15,2011-11-03 18:45:00,United Kingdom,3,3,2,332,Loyal
17353,129,2,1740.0,2011-08-02 17:19:00,United Kingdom,2,3,4,234,At Risk (was valuable)
17354,51,1,1393.06,2011-10-20 10:34:00,United Kingdom,3,2,3,323,Loyal
17356,312,1,178.22,2011-02-01 11:07:00,United Kingdom,1,2,1,121,Lapsed / Low
17357,24,1,388.14,2011-11-15 16:30:00,United Kingdom,3,2,2,322,Loyal
17358,303,2,365.85,2011-02-09 16:57:00,United Kingdom,1,3,2,132,At Risk (was valuable)
17359,11,1,127.86,2011-11-28 14:37:00,United Kingdom,4,2,1,421,Loyal
17360,17,2,585.79,2011-11-22 13:11:00,United Kingdom,4,3,2,432,Loyal
17361,49,3,488.2,2011-10-21 15:43:00,United Kingdom,3,3,2,332,Loyal
17362,239,2,312.23,2011-04-14 14:43:00,United Kingdom,1,3,2,132,At Risk (was valuable)
17364,1,10,4481.18,2011-12-09 09:00:00,United Kingdom,4,4,4,444,Champions
17365,13,7,4796.52,2011-11-27 12:13:00,United Kingdom,4,4,4,444,Champions
17367,238,1,168.4,2011-04-15 14:21:00,United Kingdom,1,2,1,121,Lapsed / Low
17368,23,8,1912.67,2011-11-16 15:26:00,United Kingdom,3,4,4,344,Champions
17370,73,4,446.18,2011-09-28 10:14:00,United Kingdom,2,4,2,242,At Risk (was valuable)
17371,17,2,423.89,2011-11-22 13:30:00,United Kingdom,4,3,2,432,Loyal
17372,41,8,1342.68,2011-10-30 11:37:00,United Kingdom,3,4,3,343,Champions
17373,40,4,646.92,2011-10-30 15:28:00,United Kingdom,3,4,2,342,Loyal
17374,219,2,495.77,2011-05-05 09:05:00,United Kingdom,1,3,2,132,At Risk (was valuable)
17375,199,3,400.1,2011-05-24 15:45:00,United Kingdom,1,3,2,132,At Risk (was valuable)
17376,71,2,203.2,2011-09-30 12:36:00,United Kingdom,2,3,1,231,At Risk (was valuable)
17377,24,20,4100.92,2011-11-16 11:17:00,United Kingdom,3,4,4,344,Champions
17379,11,1,404.66,2011-11-28 13:56:00,United Kingdom,4,2,2,422,Loyal
17381,9,20,20275.61,2011-12-01 11:59:00,United Kingdom,4,4,4,444,Champions
17382,65,1,65.4,2011-10-05 13:05:00,United Kingdom,2,2,1,221,Lapsed / Low
17383,4,1,199.29,2011-12-05 17:36:00,United Kingdom,4,2,1,421,Loyal
17384,19,2,336.4,2011-11-20 15:48:00,United Kingdom,3,3,2,332,Loyal
17385,15,1,261.11,2011-11-25 11:02:00,United Kingdom,4,2,1,421,Loyal
17386,8,4,2686.42,2011-12-02 11:28:00,United Kingdom,4,4,4,444,Champions
17387,20,2,784.11,2011-11-20 11:00:00,United Kingdom,3,3,3,333,Champions
17388,78,4,1259.56,2011-09-23 10:31:00,United Kingdom,2,4,3,243,At Risk (was valuable)
